steamid,app_id
76561199113653856,[779340]
76561199113666734,"[1461420, 1921880]"
76561199113676864,[1842410]
76561199113684621,"[716600, 1023040]"
76561199113697006,[1117090]
76561199113702023,[2849080]
76561199113713253,[2075070]
76561199113718623,[314660]
76561199113723355,[1541790]
76561199113771366,"[286690, 2050650]"
76561199113831038,"[457140, 648800]"
76561199113851219,[2179720]
76561199113864147,[39190]
76561199113902993,[774801]
76561199113910087,[774171]
76561199113949523,[1815270]
76561199113952379,[389730]
76561199113955823,[980300]
76561199113977050,[1796200]
76561199113981354,[2212330]
76561199114006030,[1574240]
76561199114007616,[498190]
76561199114019473,[2358320]
76561199114026381,[304430]
76561199114029758,[1211020]
76561199114038944,[1501610]
76561199114042559,[654880]
76561199114043235,[1559680]
76561199114062196,[34630]
76561199114112309,[1151180]
76561199114116697,[2541310]
76561199114130225,[1340180]
76561199114163652,[1365420]
76561199114164179,[1257910]
76561199114180469,[3025290]
76561199114186125,[458770]
76561199114197116,[2113680]
76561199114200318,[591760]
76561199114230295,[1578660]
76561199114243204,[1349230]
76561199114250984,[1191730]
76561199114268563,[3830]
76561199114274369,[1740720]
76561199114283300,[1258460]
76561199114285013,[597170]
76561199114289316,[2919660]
76561199114301873,"[460950, 581660]"
76561199114318649,[1142100]
76561199114319331,[1753160]
76561199114331602,[2646460]
76561199114340699,[250900]
76561199114355837,[3320]
76561199114362277,[1003560]
76561199114368856,[588650]
76561199114371295,[1361210]
76561199114376168,[1273400]
76561199114376450,[1543030]
76561199114383076,[108710]
76561199114384615,[1278690]
76561199114390969,[1465360]
76561199114392351,[1368120]
76561199114402490,[597170]
76561199114416894,[1479850]
76561199114426884,[1200910]
76561199114440943,"[1439930, 1441340, 1469490, 1470030]"
76561199114457084,[1363080]
76561199114523626,[108710]
76561199114556040,[2134120]
76561199114565307,[681280]
76561199114571177,[1039350]
76561199114582786,[269210]
76561199114598642,"[580200, 1574580]"
76561199114606569,[16900]
76561199114607860,[503560]
76561199114631574,[2226140]
76561199114650688,[641990]
76561199114651869,[1782050]
76561199114660680,[2355860]
76561199114660978,[2149490]
76561199114667042,[3025290]
76561199114675216,[24200]
76561199114678182,[597170]
76561199114690839,[1972440]
76561199114704119,[401250]
76561199114754760,[1957130]
76561199114785180,[646910]
76561199114793197,[1156380]
76561199114803900,[1863250]
76561199114811764,[584760]
76561199114824352,[1158310]
76561199114835857,[850190]
76561199114836108,[606150]
76561199114843598,[469820]
76561199114882755,[801550]
76561199114893816,[2239360]
76561199114896985,[1546400]
76561199114899147,[1863250]
76561199114902574,[1166860]
76561199114909135,[2370180]
76561199114909468,[1290000]
76561199114911192,[1988550]
76561199114911587,[2716400]
76561199114915105,[597170]
76561199114926452,[1444150]
76561199114947529,[463530]
76561199114959016,[518040]
76561199114970883,[2190070]
76561199114973933,[2015240]
76561199114980359,[3590]
76561199114988011,[1455630]
76561199115009421,[598880]
76561199115027667,[641320]
76561199115040793,[427730]
76561199115041365,[850190]
76561199115081585,[2555060]
76561199115089839,"[685790, 1256830, 1386810, 1515280, 1789660, 1867280, 1906130, 1923450, 1988440, 2010400, 2010720, 2053200, 2137250, 2446710]"
76561199115101732,[2015240]
76561199115103848,[3259470]
76561199115121644,[1923170]
76561199115126421,[1925700]
76561199115134488,[1141600]
76561199115161441,[2020790]
76561199115168671,[1510630]
76561199115179671,[1963480]
76561199115207394,[1480870]
76561199115219859,[2475490]
76561199115219935,[3156770]
76561199115224115,[1039350]
76561199115242888,[1522160]
76561199115254103,[2059660]
76561199115281564,[1148470]
76561199115316986,[422250]
76561199115326979,[1576050]
76561199115349896,[1903620]
76561199115362324,[2716400]
76561199115379849,[1951230]
76561199115422850,[2663530]
76561199115425094,[922500]
76561199115436483,[2525380]
76561199115445580,[1492290]
76561199115463694,[1599780]
76561199115514671,[1222700]
76561199115520506,[1455840]
76561199115533073,[2239150]
76561199115537440,"[332800, 354140, 388090, 732690]"
76561199115559902,[1633370]
76561199115570135,[337320]
76561199115578350,[1500390]
76561199115583251,[1738670]
76561199115602725,[962130]
76561199115621869,"[1574580, 2637990]"
76561199115633041,[655350]
76561199115709001,[1230880]
76561199115726887,[2027330]
76561199115733302,"[481110, 1034860]"
76561199115748473,[317530]
76561199115765999,[2138610]
76561199115787398,[1000830]
76561199115791341,[683320]
76561199115796181,[2513280]
76561199115832378,[1896700]
76561199115843298,[2331330]
76561199115847635,[2178070]
76561199115853116,"[1145360, 1794680, 2342950]"
76561199115862674,[386940]
76561199115900527,[655500]
76561199115937982,[2218620]
76561199115951118,[3317530]
76561199115994278,"[594810, 618210]"
76561199116023495,[1372700]
76561199116026693,[1237320]
76561199116037265,[2178070]
76561199116057833,[2136220]
76561199116061488,[3300260]
76561199116087957,[1256670]
76561199116105493,[979090]
76561199116112147,"[2925510, 3292260, 1504020, 1845280]"
76561199116120187,[1970460]
76561199116126453,[1364290]
76561199116134627,[325610]
76561199116137846,[1574580]
76561199116150031,[537800]
76561199116163429,[3342630]
76561199116169572,"[736260, 1115690, 1794960]"
76561199116215129,[1256670]
76561199116269703,[649950]
76561199116373345,[1274820]
76561199116378038,"[3260910, 3374610]"
76561199116401947,[1378660]
76561199116407143,[1244460]
76561199116412589,[1745380]
76561199116442598,[1773840]
76561199116451496,[1956040]
76561199116451948,[1173820]
76561199116454472,[2359470]
76561199116457571,[960420]
76561199116523660,[1307710]
76561199116529787,[997380]
76561199116535549,[2251670]
76561199116560856,[690790]
76561199116597702,[2254890]
76561199116626313,[461500]
76561199116634850,[418460]
76561199116639628,"[41700, 418460, 1011610]"
76561199116643801,[495420]
76561199116657703,[2698780]
76561199116735961,[1850570]
76561199116769128,[2088840]
76561199116773239,[824270]
76561199116799540,[280220]
76561199116804552,[1491410]
76561199116807267,[2468110]
76561199116810666,[1496180]
76561199116813734,[1538850]
76561199116814745,[747660]
76561199116825236,[1434320]
76561199116853247,[638230]
76561199116888325,[418530]
76561199116925039,[621060]
76561199116932342,"[289650, 582160, 646910, 1222700, 2004080]"
76561199116932353,"[1882600, 2226810]"
76561199116934360,[2022180]
76561199116958384,[361420]
76561199116971029,[1722100]
76561199116978825,[1309290]
76561199117013878,[625340]
76561199117021237,[1675830]
76561199117031991,[255710]
76561199117033095,[1801620]
76561199117040620,"[42230, 42210]"
76561199117043358,[2290180]
76561199117045270,[105600]
76561199117065514,[322170]
76561199117076288,[1528580]
76561199117077690,"[972910, 1803420]"
76561199117090830,[367520]
76561199117098688,[1184790]
76561199117103048,[1173820]
76561199117104689,[2473480]
76561199117113413,"[282140, 503560, 582550, 1459020]"
76561199117117300,[3311740]
76561199117119934,[2486930]
76561199117137861,[502240]
76561199117144679,[1435790]
76561199117145610,[2132850]
76561199117154864,[1854120]
76561199117155903,[1444350]
76561199117156293,[418530]
76561199117179451,"[449550, 504230]"
76561199117214222,[1549270]
76561199117215226,[997010]
76561199117266277,[2663530]
76561199117268036,"[337320, 509980, 774791, 850190, 1018800, 1043340, 1094390]"
76561199117270277,[1372150]
76561199117277009,[427410]
76561199117291351,[1286340]
76561199117296688,[1533390]
76561199117311640,[1801110]
76561199117312236,[1182110]
76561199117348368,[322210]
76561199117387338,[1018850]
76561199117399379,[590380]
76561199117412137,[2230770]
76561199117451457,[2069030]
76561199117457342,[319510]
76561199117462634,[1332010]
76561199117463300,[1226940]
76561199117472131,[2248280]
76561199117478700,[1552730]
76561199117488848,[1275850]
76561199117493160,[3263320]
76561199117509784,"[1147860, 2194790]"
76561199117513785,[691450]
76561199117518057,[313120]
76561199117532094,[629730]
76561199117564787,[3422140]
76561199117620990,[1301590]
76561199117634658,[1164940]
76561199117676106,[612620]
76561199117680386,[1337760]
76561199117724433,[730]
76561199117727240,[1489150]
76561199117736338,[1349230]
76561199117739538,[609320]
76561199117776763,[526870]
76561199117791501,[1471920]
76561199117801608,[1227650]
76561199117817656,[1186660]
76561199117834683,[44600]
76561199117844300,"[1382310, 1526260]"
76561199117845247,[1231940]
76561199117858103,[704850]
76561199117867179,[1568650]
76561199117898152,[2967320]
76561199117923732,[815370]
76561199117937293,[2480560]
76561199117978364,[2706460]
76561199117997744,[1206560]
76561199118004835,[341800]
76561199118023001,[1841080]
76561199118025979,[2493980]
76561199118039712,[1002270]
76561199118046506,[2251870]
76561199118050684,[813230]
76561199118063051,[2890830]
76561199118064329,[1773060]
76561199118096370,[1318690]
76561199118107313,[304430]
76561199118109476,[912840]
76561199118110875,[285900]
76561199118117125,[1721350]
76561199118119429,[1360000]
76561199118202938,[669760]
76561199118206195,"[55140, 520940, 711750, 1205970]"
76561199118252821,[1272320]
76561199118284010,"[2949610, 3343590, 997480, 1034240, 1230540, 1356530, 1432310, 1463040, 1467060, 1495120, 1495110, 1519800, 1552090, 1746120, 1779710, 1799820, 1819370, 1859150, 1900690, 1917970, 1921160, 1944560, 1964440, 1979190, 1993510, 2088600, 2142170, 2161330, 2164100, 2179350, 2218630, 2335190, 2341780, 2358280, 2463730, 2499930, 2515910]"
76561199118299697,[40800]
76561199118305969,[593600]
76561199118323337,[108710]
76561199118352415,[463530]
76561199118364710,[637100]
76561199118366008,[1361210]
76561199118394745,[805870]
76561199118403959,[1494500]
76561199118463030,[2378900]
76561199118489616,[1039350]
76561199118510410,"[3016120, 1205260, 1292750, 1874220, 2146070, 2253470, 2373340]"
76561199118570752,"[1751400, 1763290]"
76561199118574030,[1841240]
76561199118611484,[1366010]
76561199118616522,[1244460]
76561199118626241,[1333020]
76561199118672423,[581320]
76561199118673663,[1829620]
76561199118679134,[1684350]
76561199118690597,[289070]
76561199118695935,[505460]
76561199118704492,[282140]
76561199118712191,[204360]
76561199118715003,[1044760]
76561199118719571,[2050650]
76561199118740838,[71250]
76561199118793060,[1150690]
76561199118795433,[960170]
76561199118813770,"[1464100, 1856020, 1863650, 1916350, 1945750, 1974310, 1995100, 2027490, 2050470, 2050460, 2050480, 2053200, 2069580, 2091240, 2095230, 2104760, 2104770, 2133360, 2167860, 2446710]"
76561199118814623,[2383120]
76561199118828436,[989550]
76561199118830933,[526870]
76561199118874135,[1931770]
76561199118924955,[1150730]
76561199118930465,[2124120]
76561199118932514,[286690]
76561199118934450,[1469890]
76561199118940538,[78000]
76561199118948658,[17470]
76561199118954676,[312520]
76561199118978725,[2828860]
76561199119007239,[774361]
76561199119007698,[645630]
76561199119012144,[477160]
76561199119037937,[1283820]
76561199119042854,[389730]
76561199119047582,[1480480]
76561199119060119,[1190000]
76561199119096037,[2245900]
76561199119099442,"[2961530, 427730]"
76561199119168512,[450540]
76561199119169242,[273890]
76561199119223899,"[699130, 1658040]"
76561199119228957,[1577140]
76561199119241419,[2334500]
76561199119241819,[274190]
76561199119264186,[1446780]
76561199119275556,[613100]
76561199119317830,[1174180]
76561199119324322,[2348400]
76561199119354663,[369040]
76561199119367060,[635260]
76561199119382485,[2124120]
76561199119395267,[2118120]
76561199119413061,[1182020]
76561199119413421,[688420]
76561199119427787,[3196400]
76561199119443146,[934930]
76561199119458088,[613100]
76561199119468301,[2300320]
76561199119474053,[1182110]
76561199119477975,[713860]
76561199119486463,[341150]
76561199119524859,[1264250]
76561199119528635,[274190]
76561199119552532,"[245390, 388090]"
76561199119567955,[677620]
76561199119570784,"[589530, 2223020]"
76561199119583335,"[2850920, 2534450]"
76561199119584577,[427730]
76561199119586237,[642190]
76561199119609936,[932420]
76561199119667481,[3025290]
76561199119700987,[318100]
76561199119716528,[641320]
76561199119747772,"[504230, 666140]"
76561199119788211,"[740310, 2168650]"
76561199119788912,[2703850]
76561199119788998,[632470]
76561199119816150,[1948280]
76561199119828720,[763090]
76561199119856376,[1159290]
76561199119858579,[1145350]
76561199119870185,"[588620, 970810, 1907150]"
76561199119871475,[427730]
76561199119878460,[1515820]
76561199119891661,[2076010]
76561199119898662,[2878600]
76561199119901019,[1366800]
76561199119908153,[382350]
76561199119914494,[1550230]
76561199119919333,[1555500]
76561199119922749,[2185060]
76561199119953271,"[468320, 976720]"
76561199119964072,[481510]
76561199119985061,[1937500]
76561199119998391,[1823710]
76561199120003757,[725640]
76561199120011791,[1315980]
76561199120023305,[1382070]
76561199120026805,[2397250]
76561199120032759,"[603850, 604240, 1976130]"
76561199120037393,"[594810, 618210]"
76561199120046371,[463530]
76561199120048703,[546560]
76561199120051283,[2227340]
76561199120063939,[1334580]
76561199120064668,[424840]
76561199120088365,[2485190]
76561199120093682,"[380550, 619220]"
76561199120106446,[2990]
76561199120126561,[394360]
76561199120128162,[1363080]
76561199120149561,[1566200]
76561199120153385,[2205190]
76561199120175736,[1232940]
76561199120177292,[1318800]
76561199120182528,[2140510]
76561199120198868,[1721470]
76561199120201321,[936790]
76561199120203559,[1167630]
76561199120203833,[1557740]
76561199120220255,[1557740]
76561199120244101,[2381880]
76561199120277422,[1562430]
76561199120279558,[582160]
76561199120283492,[1557740]
76561199120304431,[3330360]
76561199120325744,[526870]
76561199120364613,[2730290]
76561199120366339,[508440]
76561199120388691,[1689500]
76561199120392954,[1206560]
76561199120395637,[1222300]
76561199120400013,[692030]
76561199120430373,[675010]
76561199120456422,[302180]
76561199120473679,[620980]
76561199120478971,[3191050]
76561199120505496,[2005010]
76561199120518764,"[668560, 713380, 1190990, 1209140, 1381530, 1517230, 1945010, 2190410]"
76561199120602769,[1240210]
76561199120608717,[1759350]
76561199120609821,[2401230]
76561199120627753,[1850160]
76561199120630678,[518040]
76561199120651914,[676630]
76561199120653214,"[2794830, 3259470]"
76561199120673460,[518730]
76561199120674175,[107410]
76561199120682108,[1161580]
76561199120697128,[1388770]
76561199120709224,[1275860]
76561199120728049,[1259560]
76561199120730301,"[3087650, 1333910, 1500740, 1987080, 2070550, 2179170]"
76561199120741909,[1575730]
76561199120751729,[1963370]
76561199120768841,[1437270]
76561199120774107,"[488790, 1166290, 1999360, 2124780]"
76561199120790531,[3308320]
76561199120793661,[451340]
76561199120839548,"[1424770, 1556160]"
76561199120853510,[1858650]
76561199120855569,[1023790]
76561199120861140,[1227690]
76561199120864550,[598700]
76561199120869713,[1488560]
76561199120888838,[1560330]
76561199120891156,[1931770]
76561199120914032,[1183010]
76561199120917211,[1763250]
76561199120930804,[2076240]
76561199120944706,[2300320]
76561199120946304,[1142500]
76561199120947604,[391270]
76561199120953880,[322170]
76561199120954709,[1571640]
76561199120971557,[1635450]
76561199120974684,"[2732920, 2233270]"
76561199120979740,[2244770]
76561199120980136,[1817190]
76561199120981241,[1374580]
76561199121007425,[2380870]
76561199121019753,"[2184490, 2476500]"
76561199121044502,[1725440]
76561199121055912,[3098070]
76561199121089159,[2140700]
76561199121090369,"[627450, 2340870]"
76561199121107238,[2115800]
76561199121123727,[1915010]
76561199121147048,[71250]
76561199121149432,[2123450]
76561199121154252,[34190]
76561199121165665,[850190]
76561199121175953,[1533390]
76561199121179210,[1283410]
76561199121192500,"[571740, 1571440]"
76561199121199153,[32740]
76561199121202612,[951440]
76561199121211046,[704850]
76561199121216480,[641990]
76561199121216714,[204100]
76561199121227270,[1916150]
76561199121233557,[372160]
76561199121249037,[461360]
76561199121250894,[1475460]
76561199121252708,[1316530]
76561199121253068,"[1222400, 1775520]"
76561199121270038,[746040]
76561199121279989,[2835570]
76561199121290383,[1562700]
76561199121293539,[1851730]
76561199121301760,[1819460]
76561199121323783,"[2849680, 2280]"
76561199121326196,[3035500]
76561199121330550,[3156770]
76561199121345901,"[1490490, 1502680, 1512320, 1533080, 1567930, 1732130, 1752610, 1753010, 1792230]"
76561199121350927,[1707990]
76561199121351932,[1892030]
76561199121354176,[1421250]
76561199121356400,[568320]
76561199121359219,[1492570]
76561199121372076,[1142810]
76561199121379416,[568090]
76561199121399460,[929170]
76561199121400007,[1337520]
76561199121415403,[2252570]
76561199121419016,[1540570]
76561199121421614,[1809540]
76561199121436746,[504230]
76561199121441859,[1466640]
76561199121444259,[2725260]
76561199121449935,[2372610]
76561199121462614,[2815760]
76561199121477996,[334230]
76561199121520320,[307960]
76561199121527114,[2253200]
76561199121541746,[677620]
76561199121551647,[674140]
76561199121556232,[1215390]
76561199121560796,[1933050]
76561199121562893,[420000]
76561199121571053,"[2008820, 2326070]"
76561199121577732,[1155300]
76561199121583915,[238460]
76561199121602280,[1784470]
76561199121605269,[975430]
76561199121606310,[502520]
76561199121619611,[2318480]
76561199121624355,[274520]
76561199121628015,[3035500]
76561199121643892,[1841320]
76561199121650635,[1582650]
76561199121651015,[1229490]
76561199121664198,[502720]
76561199121666575,[2307350]
76561199121698948,[2189830]
76561199121700509,[1288320]
76561199121709175,[1239320]
76561199121711790,[736860]
76561199121725585,[2073520]
76561199121740165,[1243850]
76561199121743445,[1850570]
76561199121750057,[1269640]
76561199121757695,[2226750]
76561199121757784,[312520]
76561199121757995,[2453060]
76561199121765411,[105600]
76561199121767894,[2473870]
76561199121771352,[1520370]
76561199121772520,[2481020]
76561199121772840,[633230]
76561199121773662,[2098820]
76561199121773679,[2363260]
76561199121778708,"[250900, 1172620, 1740720]"
76561199121779820,[343780]
76561199121781307,[2212390]
76561199121790297,[1556790]
76561199121790909,[1623730]
76561199121795444,[725270]
76561199121800594,[657120]
76561199121813455,[1340180]
76561199121822443,[2378900]
76561199121826093,[332570]
76561199121827313,[518040]
76561199121828377,[3436570]
76561199121832924,[1946300]
76561199121834449,[578430]
76561199121838097,"[3290710, 391540, 2075070]"
76561199121843434,[1766740]
76561199121843939,[2236070]
76561199121848793,[1158310]
76561199121853569,[2236070]
76561199121858271,[1569040]
76561199121862270,[1213750]
76561199121866276,[1393910]
76561199121867585,[964020]
76561199121868207,[1767710]
76561199121868354,[325210]
76561199121874716,[682990]
76561199121880311,[3205080]
76561199121881482,[17410]
76561199121892386,[703080]
76561199121894624,[391540]
76561199121900767,[1244090]
76561199121903650,[2186320]
76561199121904186,[2965660]
76561199121904879,[2076010]
76561199121907308,[445220]
76561199121911512,[682990]
76561199121919390,[357190]
76561199121920371,[284160]
76561199121921271,[2212330]
76561199121926812,[343780]
76561199121936147,[588650]
76561199121946561,"[2934190, 34900]"
76561199121946961,[851850]
76561199121949975,[2236070]
76561199121959979,[6060]
76561199121963461,[307110]
76561199121965175,[3244220]
76561199121965306,[1739200]
76561199121969475,[647960]
76561199121971097,[1249500]
76561199121973365,"[1451870, 1834550, 1869890]"
76561199121978924,[1471270]
76561199121984436,[2684360]
76561199121989074,[1484720]
76561199121990229,[322170]
76561199121997840,[1801110]
76561199121998810,[270880]
76561199122002824,[588030]
76561199122002949,[445220]
76561199122004391,[1379380]
76561199122012348,[581660]
76561199122013200,"[649600, 740080]"
76561199122017970,[1420770]
76561199122019551,"[433340, 962130]"
76561199122020360,[1280770]
76561199122022267,[2486740]
76561199122022503,[678950]
76561199122025556,[629730]
76561199122026562,[323850]
76561199122032189,[321360]
76561199122034460,[1202200]
76561199122038364,[1017180]
76561199122039163,[697650]
76561199122043437,[1450830]
76561199122045635,[2209390]
76561199122047150,[407130]
76561199122048497,"[787480, 2178590]"
76561199122050963,[1533390]
76561199122051634,[1557740]
76561199122051905,"[1772780, 1871090]"
76561199122056967,[1349230]
76561199122057319,[703080]
76561199122059174,[383980]
76561199122063630,[2967320]
76561199122072960,[1274840]
76561199122078664,[2835570]
76561199122080975,"[1154810, 2400510]"
76561199122081514,[1574240]
76561199122083267,[2497920]
76561199122084717,[1179210]
76561199122085740,"[397320, 407000, 627450]"
76561199122091492,"[787480, 1972440]"
76561199122091644,"[423590, 505330, 1164690, 1782420]"
76561199122093443,[1548850]
76561199122093569,[1943950]
76561199122093947,[40100]
76561199122094930,[1771180]
76561199122095157,[2200780]
76561199122107151,[516750]
76561199122108917,[1180110]
76561199122109173,[1164940]
76561199122116853,[2696520]
76561199122122473,[1801230]
76561199122122755,[3201720]
76561199122129010,[1641960]
76561199122132233,[2193170]
76561199122133095,[692890]
76561199122134739,[1248130]
76561199122135585,[2223700]
76561199122147894,[2280350]
76561199122150582,[1012880]
76561199122151167,[3290710]
76561199122151520,[2193490]
76561199122151779,[2321260]
76561199122151788,[1458140]
76561199122153909,[2357910]
76561199122155128,[965610]
76561199122158033,[2644470]
76561199122174577,[1566830]
76561199122176871,[470220]
76561199122177701,[1444150]
76561199122184764,[1388770]
76561199122187529,[1244460]
76561199122192616,[1150690]
76561199122196959,[1379380]
76561199122201349,[1229490]
76561199122209042,[2440810]
76561199122213765,[446380]
76561199122214823,[1957230]
76561199122216896,[1873570]
76561199122223291,[597220]
76561199122223798,[352720]
76561199122226150,[2793250]
76561199122231836,[674140]
76561199122231963,[1966300]
76561199122239376,[270880]
76561199122241275,[361420]
76561199122241792,[1342330]
76561199122242734,[2892660]
76561199122246195,[2406770]
76561199122249046,[1541850]
76561199122266441,[1762010]
76561199122266552,[648350]
76561199122277411,[1150530]
76561199122279366,[424840]
76561199122280390,[325210]
76561199122284871,[2726450]
76561199122294487,[1778820]
76561199122302183,[22320]
76561199122303462,[393380]
76561199122305013,[352720]
76561199122307211,[2726450]
76561199122310528,[1150690]
76561199122320636,[887570]
76561199122325492,[292000]
76561199122327844,[3382870]
76561199122329108,[1955030]
76561199122333278,[2089600]
76561199122333456,[246900]
76561199122337184,[951360]
76561199122338634,[713380]
76561199122343742,[2187220]
76561199122356960,[700880]
76561199122358475,[1450830]
76561199122365661,[3376250]
76561199122377916,[108710]
76561199122383820,[597220]
76561199122386184,[375180]
76561199122388276,[1286880]
76561199122389587,[460920]
76561199122397604,"[3146520, 3205080]"
76561199122397634,[1533410]
76561199122398276,[2160000]
76561199122407779,[1165450]
76561199122408591,[1505470]
76561199122411864,[1874490]
76561199122411891,[238460]
76561199122418061,[613100]
76561199122420610,[1382330]
76561199122424996,[3391350]
76561199122427400,"[1179210, 1848590]"
76561199122448611,[2088840]
76561199122452195,[1757820]
76561199122454144,[289650]
76561199122458319,[2440080]
76561199122464168,[2060670]
76561199122471744,[1210010]
76561199122472731,[1972050]
76561199122478142,[470260]
76561199122478339,[2114070]
76561199122479375,[1018850]
76561199122481628,"[1027720, 2024840]"
76561199122496824,[585420]
76561199122505429,[2878600]
76561199122506211,[2022270]
76561199122514340,[3108510]
76561199122515993,[270880]
76561199122521998,"[683690, 1825970]"
76561199122532835,"[2756770, 1117090]"
76561199122536129,[1885480]
76561199122536990,[3146710]
76561199122539971,[1535270]
76561199122548407,[325210]
76561199122559717,[518040]
76561199122562415,[745130]
76561199122562535,[1378290]
76561199122565419,[1130410]
76561199122578302,[1150690]
76561199122580285,[1184310]
76561199122595351,[548430]
76561199122595466,[485380]
76561199122597013,[42960]
76561199122597442,[456090]
76561199122610324,[1970460]
76561199122616429,[597170]
76561199122619655,[3440360]
76561199122619750,[16900]
76561199122620808,[1771780]
76561199122627559,[703080]
76561199122637153,[1868080]
76561199122646157,[1942280]
76561199122648553,[2060160]
76561199122656683,"[594810, 618210]"
76561199122661353,[913740]
76561199122663318,[204360]
76561199122663957,[1144200]
76561199122664399,[1499720]
76561199122664496,[2236070]
76561199122669308,[3161460]
76561199122671910,[641320]
76561199122681608,[1931770]
76561199122686423,[1217060]
76561199122701937,[2380050]
76561199122707968,[473770]
76561199122717494,[1164940]
76561199122720111,[1481170]
76561199122726154,[1205970]
76561199122736599,[2509370]
76561199122739705,"[324080, 440650]"
76561199122750366,[1062520]
76561199122752695,[1283410]
76561199122770690,[1730700]
76561199122779441,[370480]
76561199122783812,[1258480]
76561199122789440,[1331510]
76561199122789968,[568370]
76561199122792091,[692030]
76561199122795435,[2246880]
76561199122797020,"[552100, 589290]"
76561199122800434,[1286340]
76561199122803083,[719080]
76561199122803422,[588650]
76561199122808537,[597220]
76561199122809674,[1419070]
76561199122813355,[440650]
76561199122821969,[22320]
76561199122832834,[641990]
76561199122845140,[582160]
76561199122863073,[3910]
76561199122863723,[3164400]
76561199122877033,[1657630]
76561199122878994,[289300]
76561199122902187,[2756770]
76561199122904654,[322330]
76561199122908613,[1012880]
76561199122909448,[1887840]
76561199122913770,[1571750]
76561199122917960,[2113680]
76561199122936037,[770810]
76561199122945773,[997010]
76561199122956630,"[3338530, 1915380]"
76561199122967246,[2406770]
76561199122969247,[2794830]
76561199122972960,[1359850]
76561199122976643,[238460]
76561199122979874,[2225080]
76561199123005406,[463530]
76561199123006878,[1038250]
76561199123014172,[429050]
76561199123037152,[1469220]
76561199123052527,[2922990]
76561199123054704,[2437430]
76561199123056592,[585420]
76561199123064745,[616110]
76561199123069361,[367500]
76561199123072671,[1453490]
76561199123088207,[2141730]
76561199123092081,[1522160]
76561199123097937,[1460510]
76561199123098371,[587930]
76561199123114044,[706710]
76561199123119557,[1996010]
76561199123121532,[962730]
76561199123124508,[508440]
76561199123132633,[2963880]
76561199123141675,[2074690]
76561199123159472,[672490]
76561199123159699,[1328350]
76561199123167672,[488790]
76561199123175899,[1340480]
76561199123181171,[244850]
76561199123195730,[1848450]
76561199123200977,[3342630]
76561199123242993,[463530]
76561199123252656,[1866990]
76561199123258552,[2517220]
76561199123264740,[513710]
76561199123267002,[909470]
76561199123267999,[35450]
76561199123280494,[2252570]
76561199123286279,[1149620]
76561199123294065,[17390]
76561199123312123,[105600]
76561199123315978,[1629520]
76561199123319985,[1144200]
76561199123335833,[2493160]
76561199123339084,"[1367950, 1371350]"
76561199123340683,[3108510]
76561199123346322,[322170]
76561199123371423,[204360]
76561199123392080,"[1841710, 1917310, 2127100]"
76561199123392390,[1571440]
76561199123394624,[1422430]
76561199123396900,"[204360, 204450, 286690, 298110, 2096610, 2096600]"
76561199123401473,[2213190]
76561199123437312,"[363660, 446800]"
76561199123438644,[1538380]
76561199123439651,[1439400]
76561199123441759,[774801]
76561199123447544,[1850570]
76561199123449973,[2162800]
76561199123464512,[2898900]
76561199123473248,[2869800]
76561199123485978,[2215410]
76561199123494957,[1424330]
76561199123517850,[1274570]
76561199123522863,[1790600]
76561199123533209,[895400]
76561199123546690,"[383870, 837470]"
76561199123572844,[324520]
76561199123585308,[478980]
76561199123595772,[3219110]
76561199123610869,[429050]
76561199123628463,[2928520]
76561199123633904,[1167630]
76561199123635527,"[996860, 1143720]"
76561199123637283,[1895350]
76561199123661433,[548430]
76561199123671818,[2824660]
76561199123673588,[3290710]
76561199123683387,[1310330]
76561199123685156,[914170]
76561199123685572,[993090]
76561199123693300,[975370]
76561199123736237,[435150]
76561199123743100,[3416450]
76561199123743586,[1500650]
76561199123745321,[502410]
76561199123765564,[1562920]
76561199123770545,[1563180]
76561199123784109,[2256450]
76561199123798550,[2903950]
76561199123808022,[293760]
76561199123852431,[1958220]
76561199123856913,"[2698460, 2810110, 2942670, 3385440, 1728610, 1828640, 1854120, 1860530, 1998380]"
76561199123876099,[34190]
76561199123904241,[1550230]
76561199123905623,[573090]
76561199123906603,[4500]
76561199123916301,[437920]
76561199123936376,[1145360]
76561199123939075,[1260320]
76561199123952013,[460920]
76561199123955039,[945140]
76561199123957587,[1942110]
76561199123958554,[1523100]
76561199123961708,[1957880]
76561199123962110,[1303670]
76561199123963929,[1205970]
76561199123974243,[1006450]
76561199123974992,[1794390]
76561199123978456,[2214030]
76561199123992914,[1262240]
76561199124012491,[389730]
76561199124013061,[2256880]
76561199124018940,[635260]
76561199124019361,[621060]
76561199124046323,[434570]
76561199124067213,[1892030]
76561199124070103,[1948280]
76561199124070270,[715990]
76561199124085943,[1930580]
76561199124086622,[2976900]
76561199124089398,[824270]
76561199124090418,[1205970]
76561199124091915,[606150]
76561199124098094,[250900]
76561199124118363,[2486740]
76561199124123952,"[2693460, 1842470]"
76561199124137674,[739630]
76561199124173736,[2113900]
76561199124175512,[368500]
76561199124175960,[3134280]
76561199124178135,[388080]
76561199124180535,[1848080]
76561199124181971,[1556790]
76561199124187917,[2406370]
76561199124203146,[787480]
76561199124206929,[1401590]
76561199124220050,"[31800, 31820, 31810, 31840, 31830, 31880, 31900, 31890, 572740, 615730, 615770, 615780]"
